Node ID,Name,Longitude,Latitude,Hop_ID,system_ID,Country
grid_3.5_-12.8,grid_3.5_-12.8,-12.8,3.5,862,2012.4,grid_3.5_-12.8
grid_7.1_-16.4,grid_7.1_-16.4,-16.4,7.1,863,2012.4,grid_7.1_-16.4
grid_7.4_-16.6,grid_7.4_-16.6,-16.6,7.4,864,2012.4,grid_7.4_-16.6
grid_12.9_-17.9,grid_12.9_-17.9,-17.9,12.9,865,2012.4,grid_12.9_-17.9
pt_12.0_-16.65194,"Sucujacque, Guinea Bissau",-16.65194,12,866,2012.4,Guinea Bissau
grid_12.9_-17.7,grid_12.9_-17.7,-17.7,12.9,867,2012.4,grid_12.9_-17.7
pt_1.865_9.77,"Bata, nan",9.77,1.865,868,2012.4,Equitorial Guinea
grid_1.9_9.7,grid_1.9_9.7,9.7,1.9,869,2012.4,grid_1.9_9.7
grid_1.1_6.4,grid_1.1_6.4,6.4,1.1,870,2012.4,grid_1.1_6.4
grid_1.6_2.5,grid_1.6_2.5,2.5,1.6,871,2012.4,grid_1.6_2.5
grid_1.7_2.1,grid_1.7_2.1,2.1,1.7,872,2012.4,grid_1.7_2.1
grid_1.9_1.3,grid_1.9_1.3,1.3,1.9,873,2012.4,grid_1.9_1.3
grid_3.0_-1.6,grid_3.0_-1.6,-1.6,3,874,2012.4,grid_3.0_-1.6
pt_-33.9253_18.4239,"Cape Town, South Africa",18.4239,-33.9253,875,2012.4,South Africa
grid_-23.3_10.5,grid_-23.3_10.5,10.5,-23.3,876,2012.4,grid_-23.3_10.5
grid_-10.1_7.1,grid_-10.1_7.1,7.1,-10.1,877,2012.4,grid_-10.1_7.1
grid_-7.3_6.4,grid_-7.3_6.4,6.4,-7.3,878,2012.4,grid_-7.3_6.4
pt_0.258333_6.741667,"Santana, nan",6.741667,0.258333,879,2012.4,Sao Tome and Principe
pt_38.707751_-9.0,"Lisbon, Portugal",-9,38.7077507,880,2012.4,Portugal
pt_35.4667_-6.0333,"Asilah, Morocco",-6.0333,35.4667,881,2012.4,Morocco
pt_28.1167_-16.5833,"Granadilla de Abona, nan",-16.5833,28.1167,882,2012.4,Canary Islands
pt_18.0858_-15.9785,"Nouakchott, Mauretania",-15.9785,18.0858,883,2012.4,Mauritania
pt_13.0_-16.575646,"Banjul, nan",-16.575646,13,884,2012.4,Gambia
pt_10.0_-14.0,"Conakry, Guinea",-14,10,885,2012.4,Guinea
pt_8.4833_-13.2331,"Freetown, Sierra Leone",-13.2331,8.4833,886,2012.4,Sierra Leone
pt_6.3106_-10.8047,"Monrovia, Liberia",-10.8047,6.3106,887,2012.4,Liberia
pt_5.5461_-0.2067,"Accra , Ghana",-0.2067,5.5461,888,2012.4,Ghana
pt_6.1319_1.2228,"Lome, Togo",1.2228,6.1319,889,2012.4,Togo
pt_6.3667_2.4167,"Cotonou, nan",2.4167,6.3667,890,2012.4,Benin
pt_6.45_3.4,"Lagos, Nigeria",3.4,6.45,891,2012.4,Nigeria
pt_2.95_9.9167,"Kribi, Cameroon",9.9167,2.95,892,2012.4,Cameroon
grid_0.3_6.8,grid_0.3_6.8,6.8,0.3,893,2012.4,grid_0.3_6.8
pt_-5.93_12.35,"Muanda, Democratic Republic of Congo",12.35,-5.93,894,2012.4,Democratic Republic of Congo
pt_-8.8383_13.2344,"Luanda, Angola",13.2344,-8.8383,895,2012.4,Angola
pt_-22.6667_14.5333,"Swakopmund, Namibia",14.5333,-22.6667,896,2012.4,Namibia
pt_0.3901_9.4544,"Libreville, Gabon",9.4544,0.3901,897,2012.4,Gabon
pt_-4.05_39.6667,"Mombasa, Kenya",39.6667,-4.05,898,2012.8,Kenya
pt_-12.7714_45.2236,"Kaweni, nan",45.2236,-12.7714,899,2012.8,Mayotte
pt_10.620656_-66.715195,"Camuri, Venezuela",-66.7151951,10.6206563,900,2013.1,Venezuela
pt_19.9608_-75.7076,"Siboney, Cuba",-75.7076,19.9608,901,2013.1,Cuba
pt_20.0217_-75.8294,"Santiago de Cuba, Cuba",-75.8294,20.0217,902,2013.1,Cuba
pt_18.3994_-77.1031,"Ochos Rios, Jamaica",-77.1031,18.3994,903,2013.1,Jamaica
pt_18.4108_121.5169,"Ballesteros, Philippines",121.5169,18.4108,904,2013.11,Philippines
grid_18.9_121.8,grid_18.9_121.8,121.8,18.9,905,2013.11,grid_18.9_121.8
pt_36.8019_140.751,"Kitaibaraki, Japan",140.751,36.8019,906,2013.11,Japan
pt_22.1597_113.5594,"Taipa, nan",113.5594,22.1597,907,2013.11,China
grid_19.4_114.5,grid_19.4_114.5,114.5,19.4,908,2013.11,grid_19.4_114.5
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,909,2013.11,Singapore
grid_2.3_105.0,grid_2.3_105.0,105,2.3,910,2013.11,grid_2.3_105.0
pt_3.8167_103.3333,"Kuantan, Malaysia",103.3333,3.8167,911,2013.11,Malaysia
pt_13.511_144.809,"Tumon Bay, nan",144.809,13.511,912,2013.12,Guam
pt_26.2122_127.6792,"Naha, Japan",127.6792,26.2122,913,2013.12,Japan
pt_33.8834_130.8752,"Kitakyushu, Japan",130.8752,33.8834,914,2013.12,Japan
pt_37.0_127.0,"Incheon, South Korea",127,37,915,2013.12,South Korea
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,916,2013.1,Singapore
grid_7.7_109.8,grid_7.7_109.8,109.8,7.7,917,2013.1,grid_7.7_109.8
grid_15.9_115.2,grid_15.9_115.2,115.2,15.9,918,2013.1,grid_15.9_115.2
grid_18.9_117.2,grid_18.9_117.2,117.2,18.9,919,2013.1,grid_18.9_117.2
grid_19.5_117.7,grid_19.5_117.7,117.7,19.5,920,2013.1,grid_19.5_117.7
pt_34.95_139.95,"Chikura, Japan",139.95,34.95,921,2013.1,Japan
pt_14.0667_120.6333,"Nasugbo, Philippines",120.6333,14.0667,922,2013.1,Philippines
grid_22.218262_114.204761,grid_22.218262_114.204761,114.2047605,22.2182618,923,2013.1,grid_22.218262_114.204761
pt_23.3735_116.6941,"Shantou, China",116.6941,23.3735,924,2013.1,China
pt_4.723604_114.583744,"Telisai, nan",114.5837436,4.7236039,925,2013.1,Brunei
pt_25.7833_-80.2167,"Miami, United States",-80.2167,25.7833,926,2013.5,United States
grid_20.9_-85.7,grid_20.9_-85.7,-85.7,20.9,927,2013.5,grid_20.9_-85.7
grid_20.3_-86.0,grid_20.3_-86.0,-86,20.3,928,2013.5,grid_20.3_-86.0
pt_15.73_-88.6,"Puerto Barrios, Guatemala",-88.6,15.73,929,2013.5,Guatemala
pt_-3.7275_-38.5275,"Fortaleza, Brazil",-38.5275,-3.7275,930,2013.5,Brazil
grid_18.4_-61.1,grid_18.4_-61.1,-61.1,18.4,931,2013.5,grid_18.4_-61.1
grid_21.1_-63.8,grid_21.1_-63.8,-63.8,21.1,932,2013.5,grid_21.1_-63.8
pt_30.3167_-81.65,"Jacksonville, United States",-81.65,30.3167,933,2013.5,United States
pt_19.7958_-70.6944,"Puerto Plata, Dominican Republic",-70.6944,19.7958,934,2013.5,Dominican Republic
pt_18.4653_-66.1167,"San Juan, Puerto Rico",-66.1167,18.4653,935,2013.5,Puerto Rico
grid_-15.4_-34.1,grid_-15.4_-34.1,-34.1,-15.4,936,2013.5,grid_-15.4_-34.1
pt_-22.9111_-43.2056,"Rio de Janeiro, Brazil",-43.2056,-22.9111,937,2013.5,Brazil
pt_21.1614_-86.8248,"Cancun , Mexico",-86.8248,21.1614,938,2013.5,Mexico
pt_10.4236_-75.5253,"Cartagena, Colombia",-75.5253,10.4236,939,2013.5,Colombia
pt_10.9833_-74.8019,"Baranqquila, Colombia",-74.8019,10.9833,940,2013.5,Colombia
grid_18.3_-61.2,grid_18.3_-61.2,-61.2,18.3,941,2013.5,grid_18.3_-61.2
pt_-12.9831_-38.4928,"Salvador da Bahia, Brazil",-38.4928,-12.9831,942,2013.5,Brazil
grid_20.08_-65.12,grid_20.08_-65.12,-65.12,20.080000000000002,943,2013.5,grid_20.08_-65.12
pt_34.7289_33.3378,"Pentaskhinos, Cyprus",33.3378,34.7289,944,2013.6,Cyprus
pt_34.4367_35.8344,"Tripoli, Lebanon",35.8344,34.4367,945,2013.6,Lebanon
pt_25.1667_121.4333,"Tanshui, Taiwan",121.4333,25.1667,946,2013.8,Taiwan
pt_26.0769_119.2917,"Fuzhou, China",119.2917,26.0769,947,2013.8,China
pt_-21.1347_-175.2083,"Nuku'alofa, nan",-175.2083,-21.1347,948,2013.9,Tonga
pt_-18.1333_178.4333,"Suva, nan",178.4333,-18.1333,949,2013.9,Fiji
pt_56.45_9.4,"Tjele, Denmark",9.4,56.45,950,2014.1,Denmark
pt_58.1467_7.9956,"Kristiansand, Norway",7.9956,58.1467,951,2014.1,Norway
pt_-17.7333_168.3167,"Port Vila, nan",168.3167,-17.7333,952,2014.1,Vanuatu
pt_-18.1333_178.4333,"Suva, nan",178.4333,-18.1333,953,2014.1,Fiji
pt_45.3386_36.4681,"Kerch, Ukraine",36.4681,45.3386,954,2014.4,Ukraine
pt_45.423491_37.0,"Ilyich, Russia",37,45.423491,955,2014.4,Russia
pt_37.6517_12.5875,"Mazara de Vallo, Italy",12.5875,37.6517,956,2014.5,Italy
pt_36.8475_11.0939,"Kelibia, Tunisia",11.0939,36.8475,957,2014.5,Tunisia
pt_51.3_-3.011,"Brean, Great Britain",-3.011,51.3,958,2015.11,United Kingdom
grid_50.7_-8.1,grid_50.7_-8.1,-8.1,50.7,959,2015.11,grid_50.7_-8.1
pt_44.6478_-63.5714,"Halifax, Canada",-63.5714,44.6478,960,2015.11,Canada
pt_51.9_-8.4731,"Cork, Ireland",-8.4731,51.9,961,2015.11,Ireland
pt_6.45_3.4,"Lagos, Nigeria",3.4,6.45,962,2015.5,Nigeria
pt_2.95_9.9167,"Kribi, Cameroon",9.9167,2.95,963,2015.5,Cameroon
pt_18.4167_-64.5833,"Tortola, nan",-64.5833,18.4167,964,2015.9,United Kingdom Virgin Islands
pt_30.3167_-81.65,"Jacksonville, United States",-81.65,30.3167,965,2015.9,United States
pt_18.4394_-66.01,"Isla Verde, Puerto Rico",-66.01,18.4394,966,2015.9,Puerto Rico
pt_9.443_-79.7545,"Maria Chiquita, Panama",-79.7545,9.443,967,2015.9,Panama
grid_13.1_-78.0,grid_13.1_-78.0,-78,13.1,968,2015.9,grid_13.1_-78.0
grid_16.0_-71.0,grid_16.0_-71.0,-71,16,969,2015.9,grid_16.0_-71.0
pt_-0.95_-80.7162,"Manta, Ecuador",-80.7162,-0.95,970,2015.9,Ecuador
pt_8.9571_-79.5593,"Balboa, Panama",-79.5593,8.9571,971,2015.9,Panama
pt_12.0_-69.0,"Tera Cora, nan",-69,12,972,2015.9,Curacao
pt_13.0_-70.0,"Hudishibana, nan",-70,13,973,2015.9,Aruba
pt_10.4236_-75.5253,"Cartagena, Colombia",-75.5253,10.4236,974,2015.9,Colombia
pt_35.0_129.04747,"Pusan, South Korea",129.04747,35,975,2016.1,South Korea
grid_33.5_128.5,grid_33.5_128.5,128.5,33.5,976,2016.1,grid_33.5_128.5
grid_29.9_127.6,grid_29.9_127.6,127.6,29.9,977,2016.1,grid_29.9_127.6
grid_29.6_127.5,grid_29.6_127.5,127.5,29.6,978,2016.1,grid_29.6_127.5
grid_24.2_125.2,grid_24.2_125.2,125.2,24.2,979,2016.1,grid_24.2_125.2
grid_19.5_119.5,grid_19.5_119.5,119.5,19.5,980,2016.1,grid_19.5_119.5
grid_18.7_116.9,grid_18.7_116.9,116.9,18.7,981,2016.1,grid_18.7_116.9
grid_9.4_110.7,grid_9.4_110.7,110.7,9.4,982,2016.1,grid_9.4_110.7
pt_3.8167_103.3333,"Kuantan, Malaysia",103.3333,3.8167,983,2016.1,Malaysia
pt_36.1167_120.4,"Qingdao, China",120.4,36.1167,984,2016.1,China
pt_34.0_137.0,"Shima, Japan",137,34,985,2016.1,Japan
pt_31.631339_121.533777,"Chongming, China",121.533777,31.631339,986,2016.1,China
pt_24.85_121.8167,"Toucheng, Taiwan",121.8167,24.85,987,2016.1,Taiwan
pt_22.0_114.0,"Lantau, China",114,22,988,2016.1,China
pt_17.0_120.0,"La Union, Philippines",120,17,989,2016.1,Philippines
pt_10.4042_107.1417,"Vung Tau, Vietnam",107.1417,10.4042,990,2016.1,Vietnam
pt_7.2061_100.5967,"Songkhla, Thailand",100.5967,7.2061,991,2016.1,Thailand
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,992,2016.1,Singapore
pt_19.97094_-75.143458,"Guantanamo Bay, Cuba",-75.143458,19.97094,993,2016.11,Cuba
pt_25.7833_-80.2167,"Miami, United States",-80.2167,25.7833,994,2016.11,United States
pt_52.8_-8.45,"Killala, Ireland",-8.45,52.8,995,2016.1,Ireland
pt_40.7969_-72.8711,"Shirley, United States",-72.8711,40.7969,996,2016.1,United States
pt_33.8664_-118.3997,"Hermosa Beach, United States",-118.3997,33.8664,997,2016.2,United States
pt_21.4706_-158.2142,"Makaha, nan",-158.2142,21.4706,998,2016.2,Hawaii
pt_13.4608_144.6908,"Piti, nan",144.6908,13.4608,999,2016.2,Guam
pt_7.0667_125.6,"Davao, Philippines",125.6,7.0667,1000,2016.2,Philippines
grid_5.7_126.1,grid_5.7_126.1,126.1,5.7,1001,2016.2,grid_5.7_126.1
pt_1.4931_124.8413,"Manado, Indonesia",124.8413,1.4931,1002,2016.2,Indonesia
pt_5.4145_100.3292,"Penang, Malaysia",100.3292,5.4145,1003,2016.3,Malaysia
pt_1.3167_103.7169,"Singapore, Singapore",103.7169,1.3167,1004,2016.3,Singapore
grid_11.5_86.7,grid_11.5_86.7,86.7,11.5,1005,2016.3,grid_11.5_86.7
pt_13.0825_80.275,"Chennai, India",80.275,13.0825,1006,2016.3,India
pt_25.0_56.0,"Fujairah, United Arab Emirates",56,25,1007,2016.3,United Arab Emirates
grid_24.4_57.9,grid_24.4_57.9,57.9,24.4,1008,2016.3,grid_24.4_57.9
grid_16.2_67.7,grid_16.2_67.7,67.7,16.2,1009,2016.3,grid_16.2_67.7
grid_4.3_77.2,grid_4.3_77.2,77.2,4.3,1010,2016.3,grid_4.3_77.2
pt_7.0_80.0,"Ratmalana, Sri Lanka",80,7,1011,2016.3,Sri Lanka
pt_23.7092_57.8869,"Barka, Oman",57.8869,23.7092,1012,2016.3,Oman
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,1013,2016.3,India
pt_25.1667_121.4333,"Tanshui, Taiwan",121.4333,25.1667,1014,2016.5,Taiwan
grid_31.5_138.5,grid_31.5_138.5,138.5,31.5,1015,2016.5,grid_31.5_138.5
pt_43.0_-124.0,"Bandon, United States",-124,43,1016,2016.5,United States
pt_34.0_137.0,"Shima, Japan",137,34,1017,2016.5,Japan
pt_60.1708_24.9375,"Helsinki, Finland",24.9375,60.1708,1018,2016.7,Finland
pt_54.0833_12.1333,"Rostock, Germany",12.1333,54.0833,1019,2016.7,Germany
pt_-11.9208_43.4811,"Chindini, nan",43.4811,-11.9208,1020,2016.9,Comoros
pt_-11.7036_43.2536,"Moroni, nan",43.2536,-11.7036,1021,2016.9,Comoros
pt_-12.1675_44.3939,"Mutsamudu, nan",44.3939,-12.1675,1022,2016.9,Comoros
pt_-12.7814_45.2317,"Mamoudzou, nan",45.2317,-12.7814,1023,2016.9,Mayotte
pt_-37.8_174.871,"Raglan, New Zealand",174.871,-37.8,1024,2017.1,New Zealand
pt_-34.0_151.215822,"Oxford Flats, Australia",151.215822,-34,1025,2017.1,Australia
pt_15.0_146.0,"Sugar Dock, nan",146,15,1026,2017.11,Guam
grid_14.1_145.1,grid_14.1_145.1,145.1,14.1,1027,2017.11,grid_14.1_145.1
pt_13.4608_144.6908,"Piti, nan",144.6908,13.4608,1028,2017.11,Guam
pt_14.0_145.0,"Sasanlagu, nan",145,14,1029,2017.11,Guam
pt_31.0_30.0,"Abu Talat, Egypt",30,31,1030,2017.13,Egypt
grid_33.9_23.4,grid_33.9_23.4,23.4,33.9,1031,2017.13,grid_33.9_23.4
grid_35.1_19.2,grid_35.1_19.2,19.2,35.1,1032,2017.13,grid_35.1_19.2
pt_43.2967_5.3764,"Marseilles, France",5.3764,43.2967,1033,2017.13,France
pt_29.0_33.0,"Zafarana, Egypt",33,29,1034,2017.13,Egypt
grid_29.0_35.0,grid_29.0_35.0,35,29,1035,2017.13,grid_29.0_35.0
grid_25.4_56.3,grid_25.4_56.3,56.3,25.4,1036,2017.13,grid_25.4_56.3
grid_19.0_70.0,grid_19.0_70.0,70,19,1037,2017.13,grid_19.0_70.0
pt_19.0758_72.8775,"Mumbai, India",72.8775,19.0758,1038,2017.13,India
pt_25.285633_51.526416,"Doha, Qatar",51.526416,25.285633,1039,2017.13,Qatar
pt_25.0_56.0,"Fujairah, United Arab Emirates",56,25,1040,2017.13,United Arab Emirates
pt_7.0_99.72,"Satun, Thailand",99.72,7,1041,2017.13,Thailand
pt_7.2061_100.5967,"Songkhla, Thailand",100.5967,7.2061,1042,2017.13,Thailand
pt_22.0_114.0,"Cape D'Aguilar, China",114,22,1043,2017.13,China
pt_41.1253_16.8667,"Bari, Italy",16.8667,41.1253,1044,2017.13,Italy
pt_35.5167_24.0167,"Chania, Greece",24.0167,35.5167,1045,2017.13,Greece
pt_21.5428_39.1728,"Jeddah, Saudi Arabia",39.1728,21.5428,1046,2017.13,Saudi Arabia
pt_11.599721_43.146057,"Djibouti City, Djibouti",43.146057,11.599721,1047,2017.13,Djibouti
pt_12.8_45.0333,"Aden, Yemen",45.0333,12.8,1048,2017.13,Yemen
grid_7.0_99.5,grid_7.0_99.5,99.5,7,1049,2017.13,grid_7.0_99.5
grid_9.8_91.0,grid_9.8_91.0,91,9.8,1050,2017.13,grid_9.8_91.0
pt_24.86_67.01,"Karachi, Pakistan",67.01,24.86,1051,2017.13,Pakistan
pt_23.6139_58.5922,"Muscat, Oman",58.5922,23.6139,1052,2017.13,Oman
pt_16.8583_94.3917,"Ngwe Saung, Myanmar",94.3917,16.8583,1053,2017.13,Myanmar
pt_1.0_103.0,"Pontian Kechi, Malaysia",103,1,1054,2017.13,Malaysia
pt_1.3167_103.7169,"Singapore, Singapore",103.7169,1.3167,1055,2017.13,Singapore
pt_5.261396_115.163155,"Kiamsam , Malaysia",115.163155,5.261396,1056,2017.14,Malaysia
pt_5.0_115.0,"Tungku, nan",115,5,1057,2017.14,Brunei
pt_4.1293_103.387,"Cherating, Malaysia",103.387,4.1293,1058,2017.15,Malaysia
grid_10.4_102.0,grid_10.4_102.0,102,10.4,1059,2017.15,grid_10.4_102.0
pt_12.6742_101.2789,"Rayong, Thailand",101.2789,12.6742,1060,2017.15,Thailand
pt_11.0_104.0,"Sihanoukville, Cambodia",104,11,1061,2017.15,Cambodia
pt_43.125_5.9306,"Toulon, France",5.9306,43.125,1062,2017.16,France
grid_35.4_15.0,grid_35.4_15.0,15,35.4,1063,2017.16,grid_35.4_15.0
grid_33.0_26.8,grid_33.0_26.8,26.8,33,1064,2017.16,grid_33.0_26.8
pt_31.0_30.0,"Abu Talat, Egypt",30,31,1065,2017.16,Egypt
pt_29.0_33.0,"Zafarana, Egypt",33,29,1066,2017.16,Egypt
grid_23.1_37.1,grid_23.1_37.1,37.1,23.1,1067,2017.16,grid_23.1_37.1
grid_14.5_42.2,grid_14.5_42.2,42.2,14.5,1068,2017.16,grid_14.5_42.2
grid_12.2_44.0,grid_12.2_44.0,44,12.2,1069,2017.16,grid_12.2_44.0
grid_10.1_60.3,grid_10.1_60.3,60.3,10.1,1070,2017.16,grid_10.1_60.3
pt_5.95_80.5333,"Matara, Sri Lanka",80.5333,5.95,1071,2017.16,Sri Lanka
grid_3.4_84.3,grid_3.4_84.3,84.3,3.4,1072,2017.16,grid_3.4_84.3
grid_-0.5_98.2,grid_-0.5_98.2,98.2,-0.5,1073,2017.16,grid_-0.5_98.2
grid_0.4_102.1,grid_0.4_102.1,102.1,0.4,1074,2017.16,grid_0.4_102.1
pt_1.3167_103.7169,"Tuas, Singapore",103.7169,1.3167,1075,2017.16,Singapore
pt_37.5027_15.0873,"Catania, Italy",15.0873,37.5027,1076,2017.16,Italy
pt_36.8564_28.2711,"Marmaris, Turkey",28.2711,36.8564,1077,2017.16,Turkey
pt_24.0445_38.4074,"Yanbu, Saudi Arabia",38.4074,24.0445,1078,2017.16,Saudi Arabia
pt_14.8022_42.9511,"Al Hudaydah, Yemen",42.9511,14.8022,1079,2017.16,Yemen
pt_11.565606_43.164675,"Haramous, Djibouti",43.164675,11.5656056,1080,2017.16,Djibouti
pt_25.0_56.0,"Fujairah, United Arab Emirates",56,25,1081,2017.16,United Arab Emirates
grid_22.9_59.8,grid_22.9_59.8,59.8,22.9,1082,2017.16,grid_22.9_59.8
grid_19.9_62.3,grid_19.9_62.3,62.3,19.9,1083,2017.16,grid_19.9_62.3
pt_21.8167_90.1167,"Kuakata, Bangladesh",90.1167,21.8167,1084,2017.16,Bangladesh
grid_18.2_89.3,grid_18.2_89.3,89.3,18.2,1085,2017.16,grid_18.2_89.3
pt_3.5894_98.6739,"Medan, Indonesia",98.6739,3.5894,1086,2017.16,Indonesia
pt_2.329374_102.288096,"Melaka, Malaysia",102.2880962,2.3293744,1087,2017.16,Malaysia
pt_1.663197_101.447037,"Dumai, Indonesia",101.4470369,1.6631967,1088,2017.16,Indonesia
pt_22.7_59.3699,"Qalhat, Oman",59.3699,22.7,1089,2017.16,Oman
pt_24.86_67.01,"Karachi, Pakistan",67.01,24.86,1090,2017.16,Pakistan
pt_16.8583_94.3917,"Ngwe Saung, Myanmar",94.3917,16.8583,1091,2017.16,Myanmar
grid_22.966667_59.733333,grid_22.966667_59.733333,59.733333333333334,22.966666666666665,1092,2017.16,grid_22.966667_59.733333
pt_3.7521_8.7737,"Malabo, nan",8.7737,3.7521,1093,2017.18,Equitorial Guinea
grid_2.8_9.0,grid_2.8_9.0,9,2.8,1094,2017.18,grid_2.8_9.0
pt_1.865_9.77,"Bata, nan",9.77,1.865,1095,2017.18,Equitorial Guinea
pt_2.95_9.9167,"Kribi, Cameroon",9.9167,2.95,1096,2017.18,Cameroon
pt_45.0_37.0,"Osoviny, Ukraine",37,45,1097,2017.2,Ukraine
pt_45.423491_37.0,"Ilyich, Russia",37,45.423491,1098,2017.2,Russia
pt_-23.9608_-46.3339,"Santos, Brazil",-46.3339,-23.9608,1099,2017.2,Brazil
grid_-0.8_-36.9,grid_-0.8_-36.9,-36.9,-0.8,1100,2017.2,grid_-0.8_-36.9
pt_26.3686_-80.1,"Boca Raton , United States",-80.1,26.3686,1101,2017.2,United States
pt_-3.7275_-38.5275,"Fortaleza, Brazil",-38.5275,-3.7275,1102,2017.2,Brazil
pt_2.43_103.83,"Mersing, Malaysia",103.83,2.43,1103,2017.5,Malaysia
grid_1.4_104.0,grid_1.4_104.0,104,1.4,1104,2017.5,grid_1.4_104.0
pt_1.353925_103.974697,"Changi North, Singapore",103.974697,1.353925,1105,2017.5,Singapore
pt_1.13_104.0531,"Batam, Indonesia",104.0531,1.13,1106,2017.5,Indonesia
pt_-24.0058_-46.4028,"Praia Grande, Brazil",-46.4028,-24.0058,1107,2017.6,Brazil
pt_40.71_-74.06,"New Jersey, United States",-74.06,40.71,1108,2017.6,United States
pt_-34.9088_-54.9581,"Maldonaldo, Uruguay",-54.9581,-34.9088,1109,2017.9,Uruguay
pt_-23.9608_-46.3339,"Santos, Brazil",-46.3339,-23.9608,1110,2017.9,Brazil
pt_5.1583_-52.6428,"Kourou, nan",-52.6428,5.1583,1111,2018.1,French Guiana
pt_14.6161_-61.1014,"Schoelcher, nan",-61.1014,14.6161,1112,2018.1,Martinique
pt_1.327255_103.946505,"Tanah Merah, Singapore",103.9465048,1.3272553,1113,2018.12,Singapore
grid_-9.0_101.5,grid_-9.0_101.5,101.5,-9,1114,2018.12,grid_-9.0_101.5
grid_-11.5_102.9,grid_-11.5_102.9,102.9,-11.5,1115,2018.12,grid_-11.5_102.9
pt_-31.934_115.764,"City Beach Perth, Australia",115.764,-31.934,1116,2018.12,Australia
pt_-10.4217_105.6781,"Flying Fish Cove, nan",105.6781,-10.4217,1117,2018.12,Christmas Island
pt_-6.0641_105.9207,"Anyer, Indonesia",105.9207,-6.0641,1118,2018.12,Indonesia
pt_-8.8383_13.2344,"Luanda, Angola",13.2344,-8.8383,1119,2018.14,Angola
pt_-3.7275_-38.5275,"Fortaleza, Brazil",-38.5275,-3.7275,1120,2018.14,Brazil
pt_-13.8483_-171.7417,"Fagali'i, nan",-171.7417,-13.8483,1121,2018.15,Samoa
grid_-14.0_-172.0,grid_-14.0_-172.0,-172,-14,1122,2018.15,grid_-14.0_-172.0
pt_-18.0_178.0,"Laucala Bay, nan",178,-18,1123,2018.15,Fiji
pt_-13.6669_-172.177,"Tuasivi, nan",-172.177,-13.6669,1124,2018.15,Samoa
pt_24.85_121.8167,"Toucheng, Taiwan",121.8167,24.85,1125,2018.16,Taiwan
grid_26.9_127.8,grid_26.9_127.8,127.8,26.9,1126,2018.16,grid_26.9_127.8
grid_30.1_135.3,grid_30.1_135.3,135.3,30.1,1127,2018.16,grid_30.1_135.3
pt_45.2053_-123.9606,"Pacific City, United States",-123.9606,45.2053,1128,2018.16,United States
pt_33.8392_132.7656,"Manuyama, Japan",132.7656,33.8392,1129,2018.16,Japan
pt_31.631339_121.533777,"Chongming, China",121.533777,31.631339,1130,2018.16,China
grid_31.2_122.5,grid_31.2_122.5,122.5,31.2,1131,2018.16,grid_31.2_122.5
grid_28.9_127.0,grid_28.9_127.0,127,28.9,1132,2018.16,grid_28.9_127.0
pt_35.0_129.04747,"Pusan, South Korea",129.04747,35,1133,2018.16,South Korea
pt_31.0_122.0,"Nanhui, China",122,31,1134,2018.16,China
pt_37.0_-76.0,"Virginia Beach, United States",-76,37,1135,2018.1,United States
grid_21.3_-62.7,grid_21.3_-62.7,-62.7,21.3,1136,2018.1,grid_21.3_-62.7
grid_-0.8_-36.9,grid_-0.8_-36.9,-36.9,-0.8,1137,2018.1,grid_-0.8_-36.9
pt_-22.9111_-43.2056,"Rio de Janeiro, Brazil",-43.2056,-22.9111,1138,2018.1,Brazil
pt_-3.7275_-38.5275,"Fortaleza, Brazil",-38.5275,-3.7275,1139,2018.1,Brazil
pt_18.4653_-66.1167,"San Juan, Puerto Rico",-66.1167,18.4653,1140,2018.1,Puerto Rico
pt_-33.869844_151.208285,"Sydney, Australia",151.2082848,-33.8698439,1141,2018.2,Australia
pt_-36.1264_174.5747,"Mangawhai, New Zealand",174.5747,-36.1264,1142,2018.2,New Zealand
pt_21.3347_-158.0808,"Kapolei, nan",-158.0808,21.3347,1143,2018.2,Hawaii
pt_45.5228_-122.9897,"Hillsboro, United States",-122.9897,45.5228,1144,2018.2,United States
pt_37.0_-76.0,"Virginia Beach, United States",-76,37,1145,2018.3,United States
pt_43.2622_-2.9533,"Bilbao, Spain",-2.9533,43.2622,1146,2018.3,Spain
pt_2.95_9.9167,"Kribi, Cameroon",9.9167,2.95,1147,2018.5,Cameroon
pt_-3.7275_-38.5275,"Fortaleza, Brazil",-38.5275,-3.7275,1148,2018.5,Brazil
pt_-24.0058_-46.4028,"Praia Grande, Brazil",-46.4028,-24.0058,1149,2018.7,Brazil
pt_-36.4833_-56.7,"Los Toninas, Argentina",-56.7,-36.4833,1150,2018.7,Argentina
pt_17.0197_54.0897,"Salalah, Oman",54.0897,17.0197,1151,2018.9,Oman
grid_13.2_48.3,grid_13.2_48.3,48.3,13.2,1152,2018.9,grid_13.2_48.3
pt_10.4333_45.0,"Berbera, Somalia",45,10.4333,1153,2018.9,Somalia
pt_11.2833_49.1833,"Bosaso, Somalia",49.1833,11.2833,1154,2018.9,Somalia
